id,text,word_count,dialect,source
SASAK_SENT_011001,Dait napi malik saq harus tiang sebut?,7,general,alkitab_sasak_Ibr_11_32
SASAK_SENT_011002,"Sengaq tiang gen kekurangan waktu, lamun tiang gen nyeriteang mengenai Gideon, Barak, Simson, Yepta, Daud, Samuel dait nabi-nabi,",18,general,alkitab_sasak_Ibr_11_32
SASAK_SENT_011003,"saq lantaran iman sampun naklukang kerajaan-kerajaan, ngamalang kebenaran, mauq napi saq tejanjiqang, nungkem biwih singe-singe,",15,general,alkitab_sasak_Ibr_11_33
SASAK_SENT_011004,"pedaqang api saq ngelaur, selamet leman gacukan klewang.",8,general,alkitab_sasak_Ibr_11_34
SASAK_SENT_011005,"Ie pade lemah, laguq jari kuat; ie pade perkase dalem peperangan sehingge ngalahang pasukan-pasukan bangse lain.",16,general,alkitab_sasak_Ibr_11_34
SASAK_SENT_011006,"Araq dengan-dengan nine saq nerimaq malik dengan-denganne saq sampun ninggal, lantaran teidupang.",12,general,alkitab_sasak_Ibr_11_35
SASAK_SENT_011007,"Laguq araq endah saq tesiksaq dait ndeqne mele nerimaq pembebasan, lantaran mele teidupang malik jari sopoq kehidupan saq solahan.",19,general,alkitab_sasak_Ibr_11_35
SASAK_SENT_011008,"Araq saq teoloq-oloq, tepecut, tetaliq kadu rante dait saq tetamaqang ojok dalem bui.",13,general,alkitab_sasak_Ibr_11_36
SASAK_SENT_011009,"Ie pade tepelewas siq batu jangke ninggal, araq saq tepeleng kadu gergaji, dait saq temateq kadu klewang.",17,general,alkitab_sasak_Ibr_11_37
SASAK_SENT_011010,"Ie pade ngambar kadu kelambi saq tepiaq leman lendong dombe atao lendong bembeq; ie pade miskin, teaniaye dait tesiksaq.",19,general,alkitab_sasak_Ibr_11_37
SASAK_SENT_011011,"Dunie niki ndeqne taoq saq pantes umaq ie pade, ie pade ngambar leq padang gurun dait leq bukit-bukit, dait ndot leq dalem goe-goe dait leq dalem loang-loang tanaq.",28,general,alkitab_sasak_Ibr_11_38
SASAK_SENT_011012,Berembe beleqne kemenangan saq temauq siq selapuq dengan nike lantaran iman ie pade!,13,general,alkitab_sasak_Ibr_11_39
SASAK_SENT_011013,"Laguq ie pade ndeq nerimaq napi saq tejanjiqang siq Allah,",10,general,alkitab_sasak_Ibr_11_39
SASAK_SENT_011014,sengaq Allah bedowe rencane saq solahan leq ite.,8,general,alkitab_sasak_Ibr_11_40
SASAK_SENT_011015,"Rencane-Ne nike bahwe cume bareng kance ite, ie pade gen jari sempurne.",12,general,alkitab_sasak_Ibr_11_40
SASAK_SENT_011016,"Nah, mengenai diriqte mesaq, leq sekiterte araq luweq gati saksi!",10,general,alkitab_sasak_Ibr_12_1
SASAK_SENT_011017,"Keranaq nike, silaq ite teteh selapuq saq nyusahang ite dait dose saq halangin ite.",14,general,alkitab_sasak_Ibr_12_1
SASAK_SENT_011018,Dait tekun pelai leq dalem perlombaan saq tewajibang umaq ite.,10,general,alkitab_sasak_Ibr_12_1
SASAK_SENT_011019,"Silaq ite laksaneang nike siq perhatiante cume tetujuang tipaq Deside Isa Almasih, sengaq Ie saq mimpin ite leq dalem iman, dait saq jauq imante nike tipaq kesempurnean.",27,general,alkitab_sasak_Ibr_12_2
SASAK_SENT_011020,Deside Isa tahen menderite leq kayuq salib!,7,general,alkitab_sasak_Ibr_12_2
SASAK_SENT_011021,Ie nenten peduli bahwe ninggal leq kayuq salib nike sopoq hal saq merilaq.,13,general,alkitab_sasak_Ibr_12_2
SASAK_SENT_011022,Deside Isa cume iling leq sukecite saq gen Ie terimaq eraq.,11,general,alkitab_sasak_Ibr_12_2
SASAK_SENT_011023,Mangkin Ie melinggih leq sedi kanan tahte Allah.,8,general,alkitab_sasak_Ibr_12_2
SASAK_SENT_011024,"Pade inget leq Ie saq tekun nanggung penganiayean saq luar biase tipaq diriq-Ne leman pihak dengan-dengan bedose, adeq side ndaq jari lemah dait putus ase.",25,general,alkitab_sasak_Ibr_12_3
SASAK_SENT_011025,"Sengaq leq dalem perjuangande ngelawan dose, side pade ndeq uwah bejuang jangke harus numpahang daraq.",15,general,alkitab_sasak_Ibr_12_4
SASAK_SENT_011026,"Dait ndaq side lupaqang nasehat Allah niki, saq teicanin leq side jari bije-bije dowen Allah: ""Bije-bije dowen Tiang, perhatiang solah-solah didikan Tuhan, dait ndaq putus ase lamun Ie peringet side.",30,general,alkitab_sasak_Ibr_12_5
SASAK_SENT_011027,"Sengaq Tuhan ngempuk sebilang dengan saq Ie kasihin, dait Ie gen didik sebilang dengan saq teakuq jari bije-bije dowe-Ne.""",19,general,alkitab_sasak_Ibr_12_6
SASAK_SENT_011028,Side pade harus nerimaq didikan leman Allah jari sopoq perajahan leman sopoq amaq.,13,general,alkitab_sasak_Ibr_12_7
SASAK_SENT_011029,Sengaq napi araq sopoq kanak saq ndeq uwah tempuk siq amaqne?,11,general,alkitab_sasak_Ibr_12_7
SASAK_SENT_011030,"Lamun side pade ndeq milu tehukum maraq selapuq bijene saq lain niki artine side pade ndeqne bije saq sah, laguq bije saq ndeq sah.",24,general,alkitab_sasak_Ibr_12_8
SASAK_SENT_011031,Ite bedowe amaq leq dunie.,5,general,alkitab_sasak_Ibr_12_9
SASAK_SENT_011032,"Ie ngajah ite, dait ite hormat leq ie.",8,general,alkitab_sasak_Ibr_12_9
SASAK_SENT_011033,"Lamun maraq nike, lebih-lebih Bapa selapuq roh, pasti ite harus lebihan malik taat leq Ie adeq ite bedowe idup.",19,general,alkitab_sasak_Ibr_12_9
SASAK_SENT_011034,"Dengan toaqte saq leq dunie didik ite cume leq waktu saq araq batesne, menurut napi saq ie pade anggep solah.",20,general,alkitab_sasak_Ibr_12_10
SASAK_SENT_011035,"Laguq Allah didik ite jari kesolahante mesaq, adeq ite mauq bagian leq dalem kesucian-Ne.",14,general,alkitab_sasak_Ibr_12_10
SASAK_SENT_011036,"Mule leq waktu ite tedidik ndeqne miaq angente seneng, laguq cume miaq ite sedih doang.",15,general,alkitab_sasak_Ibr_12_11
SASAK_SENT_011037,Laguq sesampun nike ngasilang kebenaran saq ngicanin dame leq ie pade saq tedidik.,13,general,alkitab_sasak_Ibr_12_11
SASAK_SENT_011038,"Keranaq nike, kuatang imende saq lemah dait jengkunde saq ngijik nike!",11,general,alkitab_sasak_Ibr_12_12
SASAK_SENT_011039,"Side harus tetep lampaq leq langan saq rate, adeq naende saq dempang ndeqne kedesor, laguq malahan jari selah.",18,general,alkitab_sasak_Ibr_12_13
SASAK_SENT_011040,Pade berusahe idup rukun kance selapuq dengan.,7,general,alkitab_sasak_Ibr_12_14
SASAK_SENT_011041,Pade berusahe endah jari idup suci.,6,general,alkitab_sasak_Ibr_12_14
SASAK_SENT_011042,Sengaq ndeq araq sopoq dengan juaq bau serioq Tuhan lamun ie ndeq idup maraq nike.,15,general,alkitab_sasak_Ibr_12_14
SASAK_SENT_011043,"Jagaq adeq ndaq araq sopoq dengan juaq saq jaoqang diriqne leman rahmat Allah, adeq ndaq jangke araq saq jari maraq taletan beracun leq tengaq-tengaq side pade sehingge nimbulang kesulitan dait nyedaq luweq dengan siq racunne.",35,general,alkitab_sasak_Ibr_12_15
SASAK_SENT_011044,"Jagaq adeq ndaq jangke araq dengan saq gaweq perbuatan saq cabul atao bedowe napsu saq rendah maraq Esau, saq jual hakne sebage bije saq sengake, cume jari sepiring keloran.",29,general,alkitab_sasak_Ibr_12_16
SASAK_SENT_011045,"Sengaq side pade nenaoq, bahwe sesampun nike, sewaktu ie gen nerimaq berkah nike ie tetolaq, sengaq ie ndeq mauq kesempatan jari pesolah kesalaqanne, timaq ie boyaq jangke nangis.",28,general,alkitab_sasak_Ibr_12_17
SASAK_SENT_011046,"Sengaq side pade ndeq dateng tipaq gunung saq bau tekintur dait api saq begelaur, tipaq taoq saq peteng dedet, dait angin pusut;",22,general,alkitab_sasak_Ibr_12_18
SASAK_SENT_011047,"tipaq suare terompet, dait tipaq suare saq miaq ie pade saq dengah suare nike nunas, adeq ndaq malik ngeraos kance ie pade.",22,general,alkitab_sasak_Ibr_12_19
SASAK_SENT_011048,Sengaq ie pade ndeq tahen dengah prentah saq tesampeang siq suare nike.,12,general,alkitab_sasak_Ibr_12_20
SASAK_SENT_011049,"Sengaq suare nike bebase, ""Selapuq saq kintur gunung niki, ndeqne peduli binatang atao sai juaq, harus tepelewas kadu batu jangke mate.""",21,general,alkitab_sasak_Ibr_12_20
SASAK_SENT_011050,"Luar biase gati napi saq teserioq siq dengan-dengan Israel nike jangke Musa bebase, ""Tiang takut gati dait ngijik!""",18,general,alkitab_sasak_Ibr_12_21
SASAK_SENT_011051,"Sebalikne, side pade sampun dateng ojok bukit Sion dait kote Allah saq idup, nike Yerusalem saq leq sorge kance beiyu-iyu malaekatne.",21,general,alkitab_sasak_Ibr_12_22
SASAK_SENT_011052,"Side pade turut sopoq kumpulan saq meriah -- dait tipaq bije-bije saq sengake, saq aran-aranne tecatet leq sorge.",18,general,alkitab_sasak_Ibr_12_23
SASAK_SENT_011053,"Side pade parek tipaq Allah, Hakim selapuq umat manusie.",9,general,alkitab_sasak_Ibr_12_23
SASAK_SENT_011054,"Side pade hadepin roh-roh dengan saq kenaq, saq sampun tejariang sempurne.",11,general,alkitab_sasak_Ibr_12_23
SASAK_SENT_011055,"Side pade parek tipaq Deside Isa, Perantare leq perjanjian saq baru nike; side pade ngadepin ketisan daraq saq besuare kuatan leman daraq Habil.",23,general,alkitab_sasak_Ibr_12_24
SASAK_SENT_011056,"Keranaq nike, onyaq-onyaq ndaq jangke side ndeq mele dengahang Ie saq bemanik nike.",13,general,alkitab_sasak_Ibr_12_25
SASAK_SENT_011057,"Ie pade saq ndeq mele dengah Ie saq rauh ojok gumi dait nyampeang Manik Allah, ndeqne bau pelai.",18,general,alkitab_sasak_Ibr_12_25
SASAK_SENT_011058,Lebih-lebih ite niki saq dengahang Ie saq bemanik leman sorge!,10,general,alkitab_sasak_Ibr_12_25
SASAK_SENT_011059,"Lamun ite ndeq mele dengahang Ie, ndeq mungkin ite bau selamet!",11,general,alkitab_sasak_Ibr_12_25
SASAK_SENT_011060,Leq waktu nike suare-Ne miaq gumi jari inggur.,8,general,alkitab_sasak_Ibr_12_26
SASAK_SENT_011061,"Laguq mangkin Ie bejanji, ""Karing sekali, Tiang gen piaq inggur ndeqne cume gumi, laguq langit endah.""",16,general,alkitab_sasak_Ibr_12_26
SASAK_SENT_011062,"Manik-Ne ""karing sekali"" nyatayang bahwe seantero dunie saq sampun tecipteang gen tepiaq inggur dait tesingkirang, adeq saq masih cume saq ndeq bau tepiaq inggur.",24,general,alkitab_sasak_Ibr_12_27
SASAK_SENT_011063,"Keranaq nike, ite harus ngucap syukur leq Allah, sengaq ite nerimaq leman Ie sopoq kerajaan saq ndeq bau teguncang.",19,general,alkitab_sasak_Ibr_12_28
SASAK_SENT_011064,"Ite patut besyukur dait beribadah tipaq Allah siq rase hormat dait takut, maraq care saq tekayunang siq Allah.",18,general,alkitab_sasak_Ibr_12_28
SASAK_SENT_011065,Sengaq Allahte maraq api saq ngotongang.,6,general,alkitab_sasak_Ibr_12_29
SASAK_SENT_011066,Side pade harus tetep idup dalem kasih sopoq kance saq lain maraq semeton.,13,general,alkitab_sasak_Ibr_13_1
SASAK_SENT_011067,Ndaq berat angende beng nyodoq dengan-dengan pendateng.,7,general,alkitab_sasak_Ibr_13_2
SASAK_SENT_011068,"Sengaq siq ngelaksaneang hal nike, ndeqne sadar araq pire dengan saq sampun nerimaq malaekat leq balene.",16,general,alkitab_sasak_Ibr_13_2
SASAK_SENT_011069,"Pade inget leq dengan-dengan saq araq leq dalem bui, anggep diriqde endah araq leq dalem bui bareng kance ie pade.",20,general,alkitab_sasak_Ibr_13_3
SASAK_SENT_011070,"Dait dengan-dengan saq semele-mele teperlakuang, side pade harus inget leq ie pade maraq side pade endah teperlakuang maraq nike.",19,general,alkitab_sasak_Ibr_13_3
SASAK_SENT_011071,"Selapuq dengan harus nyatayang rase hormat leq janji nikahne, nike lantaranne senine-semame harus setie sopoq kance saq lainne.",18,general,alkitab_sasak_Ibr_13_4
SASAK_SENT_011072,Dengan saq gaweq perbuatan saq cabul dait dengan saq bezinah gen teadilin siq Allah.,14,general,alkitab_sasak_Ibr_13_4
SASAK_SENT_011073,"Ndaq idupde tejariang panjak siq kepeng, laguq side pade harus merase puas siq napi saq araq leq side.",18,general,alkitab_sasak_Ibr_13_5
SASAK_SENT_011074,"Sengaq Allah sampun bemanik, ""Tiang tetu-tetu ndeq gen ngalurang side dait Tiang tetu-tetu ndeq gen bilin side.""",17,general,alkitab_sasak_Ibr_13_5
SASAK_SENT_011075,"Keranaq nike ite bani matur, ""Tuhan nike Penulung tiang, tiang ndeq takut.",12,general,alkitab_sasak_Ibr_13_6
SASAK_SENT_011076,"Napi saq bau tepiaq siq manusie leq tiang?""",8,general,alkitab_sasak_Ibr_13_6
SASAK_SENT_011077,Ndaq lupaq leq pemimpin-pemimpinde saq nyampeang Manik Allah tipaq side.,10,general,alkitab_sasak_Ibr_13_7
SASAK_SENT_011078,Perhatiang berembe leq penutuq idup ie pade dait turut teladan ie pade.,12,general,alkitab_sasak_Ibr_13_7
SASAK_SENT_011079,"Deside Isa Almasih tetep pade, timaq laeq, mangkin dait jangke selaeq-laeqne.",11,general,alkitab_sasak_Ibr_13_8
SASAK_SENT_011080,Ndaq alurang diriqde tepiaq sesat siq pengajahan-pengajahan saq ndeq keruan.,10,general,alkitab_sasak_Ibr_13_9
SASAK_SENT_011081,"Atente harus teteguqang siq rahmat Allah, nike saq solah; ndaq lantaran aturan-aturan mengenai keloran.",14,general,alkitab_sasak_Ibr_13_9
SASAK_SENT_011082,"Dengan-dengan saq laeq taat leq aturan-aturan nike, ndeq mauq manpaatne.",10,general,alkitab_sasak_Ibr_13_9
SASAK_SENT_011083,Ite bedowe sopoq meje taoq kurban jari ngaturang kurban tipaq Allah.,11,general,alkitab_sasak_Ibr_13_10
SASAK_SENT_011084,"Dait dengan-dengan saq ngelayanin leq dalem Kemah Tuhan, ndeqne berhak ngelorang kurban saq araq leq atas meje taoq kurban nike.",20,general,alkitab_sasak_Ibr_13_10
SASAK_SENT_011085,"Daraq binatang saq teaturang jari kurban pengampunan dose, tejauq siq imam agung ojok Ruang Mahesuci, laguq bangke binatang nike tetunuq leq luah kemah.",23,general,alkitab_sasak_Ibr_13_11
SASAK_SENT_011086,Nike lantaranne Deside Isa endah ninggal leq luah jebak beleq kote jari persiq umat-Ne leman dose siq daraq-Ne mesaq.,19,general,alkitab_sasak_Ibr_13_12
SASAK_SENT_011087,"Keranaq nike, silaq ite parek tipaq Ie leq luah perkemahan dait milu tehine bareng kance Ie.",16,general,alkitab_sasak_Ibr_13_13
SASAK_SENT_011088,Sengaq leq gumi ndeq araq taoq ndot saq kekel umaq ite; ite boyaq kote saq gen dateng.,17,general,alkitab_sasak_Ibr_13_14
SASAK_SENT_011089,"Keranaq nike, siq perantare Deside Isa, ite harus tetep memuji-muji Allah; nike jari kurban syukurte tipaq Ie, saq ite aturang langan ucapan jari mulieang pesengan-Ne.",25,general,alkitab_sasak_Ibr_13_15
SASAK_SENT_011090,"Ndaq lupaq piaq hal saq solah dait saling tulung, sengaq niki kurban-kurban saq nyenengang Allah.",15,general,alkitab_sasak_Ibr_13_16
SASAK_SENT_011091,"Pade taat leq prentah pemimpin-pemimpinde, dait pade tunduk leq ie pade.",11,general,alkitab_sasak_Ibr_13_17
SASAK_SENT_011092,"Sengaq ie pade tetep merhatiang jiwende, dait ie pade harus betanggung jawab tipaq Allah.",14,general,alkitab_sasak_Ibr_13_17
SASAK_SENT_011093,"Lamun side pade taat leq ie pade, ie pade bau begawean siq angen saq seneng; lamun ndeq, make ie pade gen begawean siq angen saq sedih, dait hal nike ndeq gen miaq side pade untung.",35,general,alkitab_sasak_Ibr_13_17
SASAK_SENT_011094,Pade terus do'eang tiang pade.,5,general,alkitab_sasak_Ibr_13_18
SASAK_SENT_011095,Tiang pade yakin ate nurani tiang pade bersi.,8,general,alkitab_sasak_Ibr_13_18
SASAK_SENT_011096,Sengaq leq dalem selapuq hal tiang pade tetep mele ngelaksaneang napi saq kenaq.,13,general,alkitab_sasak_Ibr_13_18
SASAK_SENT_011097,"Terutame sanget siq tiang tunas, adeq side pade do'eang tiang adeq Allah gelis gadingang tiang tulak ojok side.",18,general,alkitab_sasak_Ibr_13_19
SASAK_SENT_011098,"Allah sumber dame sejahtere, langan daraq perjanjian saq kekel, sampun jauq tulak leman tengaq-tengaq dengan ninggal Pengarat Agung selapuq dombe, nike Deside Isa Almasih, Junjungante Saq Mulie.",27,general,alkitab_sasak_Ibr_13_20
SASAK_SENT_011099,Semoge Allah sumber dame sejahtere nike nyempurneang side pade siq selapuq saq solah saq side pade perluang jari ngelaksaneang pekayunan-Ne.,20,general,alkitab_sasak_Ibr_13_21
SASAK_SENT_011100,"Semoge siq perantarean Deside Isa Almasih, Allah ngelaksaneang napi saq Ie kayunang leq dalem ite.",15,general,alkitab_sasak_Ibr_13_21
SASAK_SENT_011101,Bagi Ie kemuliean selaeq-laeqne!,4,general,alkitab_sasak_Ibr_13_21
SASAK_SENT_011102,"Tiang tunas adeq side pade rede perhatiang selapuq nasehat-nasehat tiang niki, sengaq surat tiang niki ndeqne belo.",17,general,alkitab_sasak_Ibr_13_22
SASAK_SENT_011103,Side pade harus nenaoq bahwe semetonte Timotius sampun lumbar.,9,general,alkitab_sasak_Ibr_13_23
SASAK_SENT_011104,"Lamun ie sampun dateng ojok tiang, laun tiang kance ie jangoq side pade.",13,general,alkitab_sasak_Ibr_13_23
SASAK_SENT_011105,Sampeang salam tiang pade tipaq selapuq pemimpinde dait tipaq selapuq dengan-dengan saq tehususang bagi Allah.,15,general,alkitab_sasak_Ibr_13_24
SASAK_SENT_011106,Terimaq endah salam leman semeton-semeton leq Italia.,7,general,alkitab_sasak_Ibr_13_24
SASAK_SENT_011107,"Semeton senamian, dengan-dengan saq tehususang bagi Allah saq nyebar leq seantero dunie!",12,general,alkitab_sasak_Yak_1_1
SASAK_SENT_011108,"Salam leman tiang, Yakub, hambe Allah dait hambe Junjungan Saq Mulie Deside Isa Almasih.",14,general,alkitab_sasak_Yak_1_1
SASAK_SENT_011109,"Lamun side pade ngalamin macem-macem cobe, side pade harus anggep hal nike jari kebahagiean.",14,general,alkitab_sasak_Yak_1_2
SASAK_SENT_011110,"Sengaq side pade nenaoq, bahwe ujian tipaq imande nike ngasilang ketekunan.",11,general,alkitab_sasak_Yak_1_3
SASAK_SENT_011111,"Jagaq adeq ketekunande nike ngasilang kesempurnean, adeq side pade jari sempurne dait lengkap, ndeq kekurangan leq hal napi juaq.",19,general,alkitab_sasak_Yak_1_4
SASAK_SENT_011112,"Lamun araq sopoq dengan leq antare side saq kekurangan hikmat, ie harus tunas leman Allah, make Allah gen ngicanin ie; sengaq leq sebilang dengan, Allah ngicanin secare murah ate dait nenten ngungkit-ngungkit kesalaqanne.",33,general,alkitab_sasak_Yak_1_5
SASAK_SENT_011113,"Laguq dengan saq nunas dalem iman, ie ndeq kanggo bimbang.",10,general,alkitab_sasak_Yak_1_6
SASAK_SENT_011114,Sengaq dengan saq bimbang angenne maraq umbak leq segare dait lito late tetiup siq angin.,15,general,alkitab_sasak_Yak_1_6
SASAK_SENT_011115,Dengan saq maraq nike ndeqne tetep pikiranne; ie ndeqne bau bait keputusan napi-napi leq selapuq saq ie laksaneang.,18,general,alkitab_sasak_Yak_1_7
SASAK_SENT_011116,Keranaq nike ndaq ie harepang endah gen mauq napi-napi leman Tuhan.,11,general,alkitab_sasak_Yak_1_7
SASAK_SENT_011117,Alurang semeton saq idupne sederhane merase bangge lantaran kedudukanne saq atas.,11,general,alkitab_sasak_Yak_1_9
SASAK_SENT_011118,"Maraq nike endah halne leq dengan sugih lantaran kedudukanne saq rendah, sengaq ie gen musnah maraq kembang pupaq.",18,general,alkitab_sasak_Yak_1_10
SASAK_SENT_011119,"Sewaktu tiwoq jelo siq panasne saq keras, make pupaq nike gen jari layu sehingge roroq kembangne dait telang endah kesolahanne.",20,general,alkitab_sasak_Yak_1_11
SASAK_SENT_011120,Maraq nike endah dengan saq sugih; ie gen ancur leq waktu ie kenyeke berusahe.,14,general,alkitab_sasak_Yak_1_11
SASAK_SENT_011121,Bahagie dengan saq tahen sewaktu ie tecobe.,7,general,alkitab_sasak_Yak_1_12
SASAK_SENT_011122,"Sengaq sesampun ie bau tahen leq cobe nike, ie gen nerimaq upaqne, nike mahkote kehidupan saq tejanjiqang siq Allah tipaq dengan-dengan saq ngasihin Ie.",24,general,alkitab_sasak_Yak_1_12
SASAK_SENT_011123,"Lamun sopoq dengan mauq cobe, ndaq ie bebase, ""Cobe niki datengne leman Allah!"" Sengaq Allah ndeqne bau tecobe siq kejahatan, dait Ie endah ndeq cobe sai juaq.",27,general,alkitab_sasak_Yak_1_13
SASAK_SENT_011124,"Laguq dengan tecobe siq kemeleqne mesaq, teoros dait tetipu siq kemeleqne.",11,general,alkitab_sasak_Yak_1_14
SASAK_SENT_011125,"Beterus, lamun kemeleq saq jahat nike teturut, make gen datengang dose; dait lamun dose sampun masak, make kematean saq jari akibatne.",21,general,alkitab_sasak_Yak_1_15
SASAK_SENT_011126,Semeton senamian saq tiang kasihin; ndaq side pade jari sesat.,10,general,alkitab_sasak_Yak_1_16
SASAK_SENT_011127,"Selapuq hal saq solah saq teicanin dait paice saq sempurne datengne leman sorge, teturunang siq Bapa, sumber selapuq cahaye dait saq ndeq iniq berobah atao bekurang lantaran perobahan.",28,general,alkitab_sasak_Yak_1_17
SASAK_SENT_011128,"Siq pekayunan-Ne mesaq Ie sampun jariang ite ciptean baru siq manik kebenaran, Ie ngelaksaneang nike adeq ite jari bije saq sengake leq antare selapuq mahluk ciptean-Ne.",26,general,alkitab_sasak_Yak_1_18
SASAK_SENT_011129,"Pade perhatiang niki solah-solah, semeton senamian saq tiang kasihin!",9,general,alkitab_sasak_Yak_1_19
SASAK_SENT_011130,"Sebilang dengan harus becat dedengah, laguq ndeqne becat bebase dait ndeqne becat gedek.",13,general,alkitab_sasak_Yak_1_19
SASAK_SENT_011131,Dengan saq gedek ndeqne bau ngelaksaneang saq kenaq leq arepan Allah.,11,general,alkitab_sasak_Yak_1_20
SASAK_SENT_011132,"Keranaq nike, teteh selapuq kebiasean saq lenge dait saq jahat.",10,general,alkitab_sasak_Yak_1_21
SASAK_SENT_011133,"Terimaq Manik Allah setulusne leq dalem atende, sengaq Manik nike bedowe kekuatan jari nyelametang side pade.",16,general,alkitab_sasak_Yak_1_21
SASAK_SENT_011134,"Side pade harus jari dengan-dengan saq ngelaksaneang Manik Tuhan, ndaq cume dengah doang, sehingge siq care nike side nipu diriqde mesaq.",21,general,alkitab_sasak_Yak_1_22
SASAK_SENT_011135,"Dengan saq dengahang Manik Allah, laguq ndeqne ngelaksaneang, nike maraq dengan saq kenyeke merhatiang ruene mesaq leq julu kesene.",19,general,alkitab_sasak_Yak_1_23
SASAK_SENT_011136,"Sesampunne perhatiang solah-solah, ie lumbar dait langsung ngelupaqang berembe rue muene nike.",12,general,alkitab_sasak_Yak_1_24
SASAK_SENT_011137,Hukum Allah sempurne dait bedowe kekuatan jari merdekeang manusie.,9,general,alkitab_sasak_Yak_1_25
SASAK_SENT_011138,"Dait dengan saq nyelidik dait pacu-pacu merhatiang dait ngelaksaneang hukum-hukum nike, dait ndeqne cume dengah doang beterus lupaq, dengan nike gen bahagie leq napi juaq saq ie laksaneang.",28,general,alkitab_sasak_Yak_1_25
SASAK_SENT_011139,"Lamun araq sopoq dengan saq merase diriqne ngelaksaneang ibadah, laguq ie ndeq jagaq ucapanne, ie nipu diriqne mesaq; ibadahne ndeq araq manpaatne.",22,general,alkitab_sasak_Yak_1_26
SASAK_SENT_011140,"Ibadah saq murni dait sejati menurut Allah Bapante: Nulung anak-anak iwoq dait bebalu-bebalu saq menderite, dait jagaq diriq mesaq adeq ndaq tesedaq siq dunie niki.",25,general,alkitab_sasak_Yak_1_27
SASAK_SENT_011141,"Sebage dengan saq beriman leq Deside Isa Almasih, Junjungante Saq Mulie, ndaq side pade girang bede-bedeang dengan tedasarang hal-hal lahiriah.",20,general,alkitab_sasak_Yak_2_1
SASAK_SENT_011142,"Sengaq lamun araq sopoq dengan sugih ngengadu ali-ali emas dait kelambi solah dateng ojok perkumpulande, beterus dateng endah sopoq dengan miskin saq ngengadu kelambi roek,",25,general,alkitab_sasak_Yak_2_2
SASAK_SENT_011143,make side pade lebih hormat leq dengan saq bekelambi solah nike.,11,general,alkitab_sasak_Yak_2_3
SASAK_SENT_011144,"Side pade bebase leq ie, ""Silaq pelungguh melinggih leq kursi saq paling solah niki,"" laguq leq dengan saq miskin, side pade bebase, ""Nganjeng leq to!"" atao ""Tokol leq bawaq deket naen tiang.""",32,general,alkitab_sasak_Yak_2_3
SASAK_SENT_011145,"Siq perbuatan maraq nike, side pade miaq perbedean leq dalem angen side pade dait jari hakim siq pikiran-pikiran saq jahat.",20,general,alkitab_sasak_Yak_2_4
SASAK_SENT_011146,"Inget, semeton-semeton saq tiang kasihin!",5,general,alkitab_sasak_Yak_2_5
SASAK_SENT_011147,Dengan saq miskin leq dunie niki tepileq siq Allah adeqne jari dengan saq sugih leq dalem iman dait jari ahli waris Kerajaan saq sampun tejanjiqang siq Allah tipaq dengan-dengan saq ngasihin Ie.,32,general,alkitab_sasak_Yak_2_5
SASAK_SENT_011148,"Laguq malahan side menghine dengan miskin, padahal dengan-dengan sugih nike saq nindes side pade dait jauq side pade ojok pengadilan!",20,general,alkitab_sasak_Yak_2_6
SASAK_SENT_011149,Ie pade saq menghine pesengan saq paling tehormatin saq side pade terimaq leman Allah.,14,general,alkitab_sasak_Yak_2_7
SASAK_SENT_011150,"Side pade ngelaksaneang saq kenaq, lamun side pade ngelaksaneang hukum utame saq tetulis leq Kitab Suci niki, ""Kasihin sepadende manusie, pade maraq side ngasihin diriqde mesaq.""",26,general,alkitab_sasak_Yak_2_8
SASAK_SENT_011151,"Laguq lamun side pade bede-bedeang dengan tedasarang hal-hal lahiriah, make side piaq dose, dait hukum Allah nyatayang bahwe side pade ngelanggar hukum.",22,general,alkitab_sasak_Yak_2_9
SASAK_SENT_011152,"Sengaq sai juaq saq turut hukum nike, laguq ngeremehang sopoq bagian leman hukum nike, ie salaq tipaq selapuqne.",18,general,alkitab_sasak_Yak_2_10
SASAK_SENT_011153,"Sengaq Ie saq bemanik, ""Ndaq bezinah,"" Ie endah saq bemanik, ""Ndaq nyemateq."" Jari lamun side pade ndeq bezinah, laguq nyemateq make side pade endah ngelanggar hukum.",26,general,alkitab_sasak_Yak_2_11
SASAK_SENT_011154,Jari side pade harus bebase dait bekelakuan maraq dengan saq gen teadilin menurut hukum Allah saq merdekeang manusie.,18,general,alkitab_sasak_Yak_2_12
SASAK_SENT_011155,"Sengaq bagi dengan saq ndeq nyatayang belas kasihan, hukumanne ndeq gen kadu belas kasihan endah, laguq dengan saq bedowe belas kasihan ndeq gen takut ngadepin penghakiman!",26,general,alkitab_sasak_Yak_2_13
SASAK_SENT_011156,"Napi manpaatne dengan bebase, ""Tiang dengan saq bedowe iman,"" lamun ie ndeq buktiang siq perbuatanne?",15,general,alkitab_sasak_Yak_2_14
SASAK_SENT_011157,Napi bau iman saq maraq nike nyelametang ie?,8,general,alkitab_sasak_Yak_2_14
SASAK_SENT_011158,Seumpame sopoq semeton mame atao nine merluang kelambi dait ndeq bedowe keloran saq cukup sebilang jelo.,16,general,alkitab_sasak_Yak_2_15
